ID, Media, Link
1061689305805021185,@veronicaquiroz_ It does!  ,
1061670874514907137,@dark_nirvana_ Need to stock that freezer  ,
1061670527172009986,@dark_nirvana_ Look at it  ,
1061670153035960321,When you finish the first slice of pizza. https://t.co/2kZsTkt2Cw,
1061669684184039425,@sup_Oberg Innovative.,
1061669560863125506,@StrawHat_Pat Can we think about it for two seconds?,
1061669456689160194,@pisceschic_91 You should make that happen  ,
1061668792344961030,@themoriahlynn @PlayWithJambo @LunaOfWater WE CAN T LOOK AWAY,
1061667823888596992,@PlayWithJambo @LunaOfWater LOOK AT THIS  ,
1061645758380826624,@outerflower That's not what we like to hear. Send us a DM so we can learn more. https://t.co/episLlRMoP,
1061641995783954432,@damagedbeat @iRampRuff  ,
1061619583197605888,@AkiraToriyamaZE @acflores91 @Joannahausmann Is it?,
1061381829255663616,{\__/} (   .  ) / &gt;  Want this?  {\__/} (   -  ) /&gt;   Here s       another      slice      of      pizza  https://t.co/AUBf6eb1k1,
1061310510853963776,*your   https://t.co/OXpsLDgTGv,
1061243171529723907,Pizza Pizza Pizza Pizza Pizza  #CheerMeUpIn5WordsOrLess,
1060885517305294849,{\__/} (   .  ) / &gt;  It s not delivery.  {\__/} (   -  )  &lt; \  It s DiGiorno.,
1060655659862102018,s o r r y ? https://t.co/phoWffgjlS,
1060555947792314368,{\__/} (   .  ) / &gt;  Want the last slice of pizza?  {\__/} (   -  )  &lt; \  Just kidding.  {\__/} (   .  ) / &gt;  Just kidding again.,
1060534738874703872, ou o p s    l p  ou s  ,
1060502196230348800,DiGiorno Crispy Pan Pizza s fresh baked taste and crispy caramelized crust make the highlight reel and you can too!  https://t.co/B4hYQ7ZVfk,
1059823271930138624,One taught us agony  one taught us misery and one taught us pain. https://t.co/zvnjAnJXiO,http://pbs.twimg.com/media/DrU_RODXQAEHja0.jpg
1059599505606225920,When someone tells you it s delivery. https://t.co/Sw0iitq4Lg,
1059515196270669825, Tis the worst season. https://t.co/VXVeROYDai,
1059000615035199488,What time is it?  Pizza time. It s always pizza time.  #DaylightSavings,
1058806404629385216,That feeling when you surprise @BottomShelfVids on Twitch...  Where should we go next?   https://t.co/bC3iJr7ate,http://pbs.twimg.com/ext_tw_video_thumb/1058806377647427584/pu/img/zExCArMx45rOP0me.jpg
1058738564576489472,Just let the pizza cool down please. https://t.co/Racwh0ZCBZ,
1058723026395635712,The equivalent of being called down to the principal s office. https://t.co/k0qmK6Mjy0,
1058682826793594880,Hi  ,
1058136378653970433,WHAT IS DIGIORNO? https://t.co/ntDP2MHBDt,http://pbs.twimg.com/media/Dq9BbJIW4AMNjgL.jpg
1057674455445594113,We re sharing this because we had to see it.  Now you saw it.  Sorry. https://t.co/As64fe8xC4,
1057633799318704128,We would rather see pumpkin on our pizza than candy corn.  #HappyHalloween,
1057374377149374465,A wave of new people are following us and we don t know why...  1) Welcome! 2) Thanks! 3) WHO TOLD YOU ABOUT US? 4) Have a wonderful day  ,
1057255294345056256,All we ask is that you stop sending us photos of the candy corn on our pizza.  Thanks.  #NationalCandyCornDay,
1057008979434524676,Who would buy this?   https://t.co/u21q5Zf2Xq,
1055987034580533248,  Any takers? https://t.co/Z5W0pr8xYq,
1055926658283245571,*Waits patiently to see if someone dressed up as a DiGiorno box at #TwitchCon*,
1055876238097739776,What are the odds? https://t.co/zdoqP2kJ0V,
1055799105396633603,Weekend plans =    You?,
1055527651581014016,*Searches our most frequently used Twitter GIF* https://t.co/JMESozYP0z,http://pbs.twimg.com/tweet_video_thumb/DqX8yHLXcAEXhj5.jpg
1055486476887248901,Hope everyone has an amazing @TwitchCon    Maybe we ll be there in 2019?  ,
1055149130379599878,Every. Day. It never ends. https://t.co/4tC7lRFilP,
1054837461166292992,Yes...it s acceptable to spend all $1.6B on pizza.,
1054416351748673537,How does someone go about reporting a tweet??  Asking for a friend. https://t.co/QqKb76iOEU,
1053638459267653640,Our pizza is not named delivery.   We call it:  DiGiorno,
1053579448946176002,Dreams: DiGiorno  Nightmares: Delivery,
1053419852675932160,So @PostMalone is streaming on Twitch and asked if you could cook a DiGiorno pizza in a particle accelerator.  Soun  https://t.co/7TWOTtzCdn,
1053223562469871616,     Good Morning,
1053075287431434241,D(iGiorno) s get degrees. https://t.co/Uev4RDKKdE,
1052942020472389634,To remind people that it's not delivery. #ExplainHowYouGotHere,
1052193198951542784,Next up: Pineapple on pizza emoji   https://t.co/6c0pu6gieC,
1052177082820648961,Basketball is back.  Pizza never left.  Remember that  ,
1051476108191944705,Dreaming about pizza is normal...right?,
1051266913953882113,You want that last slice of pizza? https://t.co/JPZ1x2at5U,http://pbs.twimg.com/media/DpbZryaU0AAjhmM.jpg
1051037073380139008,Pizza is good.  Life is good. Pizza is love. Love is pizza. Pizza is life. Life is pizza. Circle of pizza. Circle of life.,
1050830745567186946,Us: This weekend can t be as crazy as last weekend.  Right?  Narrator:  Impossible. ,
1050723969219878914,This is it.  What s this?  Pizza.  Pizza is it?  Yes.  Pizza is it.   This is it.,
1050152957529022465,November 2017:   October 2018:  ,
1049977846268014598,Fresh start. Fresh DiGiorno pizza straight from your oven.   #DiGiornoNotDelivery https://t.co/K0HSrS40ZM,http://pbs.twimg.com/amplify_video_thumb/1044567267495661570/img/kNOtQ-bBZNCZBzjt.jpg
1049658300449640448,This week is strange. https://t.co/mh6YSbY7sD,
1049652398598381569,!pizza,
1048993043561533441,We if we told you that...  We have no idea what s going on. All we know is that we ve watched this no less than 128  https://t.co/0S32mnA8ue,
1048602548410695682,r/DreamsDoComeTrue https://t.co/4vfYpjhGRO,http://pbs.twimg.com/media/Do1idHrVAAAbtqK.jpg
1048541209348726784,It s Not Delivery. It s Spoopy @PlayWithJambo.  It s also the best way to pronounce DiGiorno. https://t.co/h87NWYfFkn,http://pbs.twimg.com/ext_tw_video_thumb/1048541142894006272/pu/img/U3T-RWJDY-nj1Eid.jpg
1048371287750598657,Pizza makes us smile! Smiling makes us smile! Spread those   this weekend!     #WorldSmileDay  ,
1048311633523724288,This means we have no streams to watch this weekend.  Send us links  dates and times   https://t.co/IlJXVTRCtf,http://pbs.twimg.com/media/DoxZ309U8AAaH25.jpg
