ID, Media, Link
1060692771428859905,@eliza_crispin We understand that some guests may still need or want a plastic straw  particularly people with disa  https://t.co/MJFOrySUfk,
1060650694666006528,@maloneze Let us cure that craving.  ,
1060615594440118273,@ohhsojenuine Warm  fresh #CheddarBayBiscuits are ready when you are  ,
1060614975889305600,@ChristinaChriss Crushing the #CheddarBayBiscuit game. You're a pro!,
1060591782768111616,@RockerGirl85 Stone Crab is available in certain locations. We recommend contacting your local Red Lobster for avai  https://t.co/uj1H501td3,
1060582178910822406,@Amir_smommy We're ready when you are!  ,
1060581041981788162,@libra2044 Glad to hear you enjoyed! We hope to see you again soon.,
1060578948487229440,@macewank Great plan! Send us some pics when your dishes arrive?,
1060574946563444736,@al1steaksauce Endless Shrimp Monday Early Dining Special will still be available after November 18th. Looking forw  https://t.co/cb5G2EWMcZ,
1060574724118511617,@MattSoleyn We're always open to location suggestions! Fill out our form &amp; let us know where you'd like to see us: https://t.co/vTgR2jXp4w,
1060567237663297536,@MissTaviaXo Glad to hear it  thanks for sharing this with us!,
1060565859624730625,@aprilandjase Happy to hear that! Thanks for the kudos. Looking forward to having you back again!,
1060564940061323264,@moonlightmantis Glad to hear you enjoyed! We hope to see you again soon.,
1060564477010198528,@karenmbradley2 We're sorry to hear you left unsatisfied  Karen. Would you please fill out our online form so that  https://t.co/XYPV6j6Ymc,
1060564132527783938,@Pro_rockNturtle You're making us hungry!  ,
1060563509099094018,@JenniRamChicago We always welcome menu feedback  Jen! Please fill out our online form and let us know what menu it  https://t.co/F0laGj8Svl,
1060562044221566977, Doctor's orders! https://t.co/OlZCAzod6D,http://pbs.twimg.com/media/DrffjvfX0AEcSNV.jpg
1060561589059944450,@mohavepaul Happy to hear you were well taken care of! Thanks for sharing.,
1060558185059307521,@__illuminaTAY There are many ways you can get coupons to Red Lobster!  Sign up for our Fresh Alerts by texting "JO  https://t.co/upGkjpPKgs,
1060556529949163520,@Bwalls500 You can buy it at Walmart  Sam s Club and most grocery stores. Snap a picture and let us know how they turned out!  ,
1060555862404685824,@Carm3n0fficial We're ready when you are  ,
1060555123229900801,@Beej_ly Hurry in soon. #EndlessShrimp ends Nov. 18th.,
1060555036126838784,@ictussunshine The crave is real.  ,
1060554917520269312,@__illuminaTAY The crave is real. Hope to see you soon!  ,
1060554808367726593,@nini_x3xoxo You know what gets our vote!  ,
1060554694140010496,@RIP_MY_ANGEL Hope to see you soon!  ,
1060316755237707776,@jaquettabakery1 We're sorry to hear this and would like to follow up with you directly. Would you please send us a  https://t.co/gevWy37o25,
1060291119978856459,@Feds_watching_ Aw  you make us blush. And we're already red!,
1060290729493315584,@Coolant23 There are many ways you can get coupons to Red Lobster!  Sign up for our Fresh Alerts by texting "JOIN"  https://t.co/vOvltsRSeN,
1060241424216657920,@SinghLaurie Perfect! Our Cheddar Bay Biscuits will be waiting for you.,
1060208632770584576,Good guests bring gifts. The best guests bring seafood! Order Party Platters  To Go or Gift Cards online  and come  https://t.co/OQ59oJfaed,
1060206194214735872,@Yihnz We love hearing you'll be joining us soon! #getinthegame #readysetshrimp,
1060191569184198656,@kelonshae The crave is real. Hope to see you soon!,
1060191433351749635,@Oliviaaa_Bello Biscuits are life!  ,
1060191128698478593,@hmg_stickman  ,
1060191015842299905,@dominiqua96  ,
1060190891900575744,@_IDGAFN_ We love this idea. Looking forward to your visit!,
1059979646731800576,@alicebrown47 The crave is real! Hope to welcome you back soon.,
1059979005317840896,@ApplegateKenny We're really happy to hear that! We're already looking forward to your next visit.,
1059966368118947843,@DaveKrayz  ,
1059934160373145600,@shiannepenoli We're troubled to see this  Shianne an dour team would like to follow up with you directly. Would you please DM us?,
1059933615839215618,@simple71887018 Cheers!,
1059933502706200583,@loy_story The heart wants what it wants!,
1059928019949772805,@chellbellruss We believe it   they have our heart too!  ,
1059927791536365575,@JMN_10 We heard from our guests that our Fish &amp; Chips recipe wasn t as good as it could be  so we ve removed it fr  https://t.co/tJxcpxSc1W,
1059927155663142912,@immafoodie We're troubled to hear we were out of the dish you were craving and our team would like to learn more.  https://t.co/Du8F59d1TD,
1059919347458756608,@Old_Hippi We're sorry to hear you did not enjoy your recent experience with us. Would you please fill out our onli  https://t.co/q8rQE7l9CN,
1059900845310046208,@cocoprincess805 Follow your heart! (and your tastebuds),
1059867321781678083,@LAG_DOLL November 18! #getinthegame #readysetshrimp  ,
1059867081565446144,@VeniceBetch You bring the appetite  we'll bring the #CheddarBayBiscuits!,
1059867064003891209,@jn123456786  ,
1059866961327341568,@bel_marabou That's love right there! #CheddarBayBiscuits,
1059866600860540928,@javinero3 Snaps to that!  ,
1059865503433408512,@Momof3princess This sounds like the perfect experience. We hope to see you at one of our restaurants again soon!,
1059864290222587904,@lively2013_ We're troubled to see this  Ashley and our team would like to learn more. Would you please send us a DM?,
1059862204294545408,@LeanaShenise We're troubled to hear this and we'd like to follow up with you. Would you please fill out our online  https://t.co/oPqjhnlJm2,
1059860111823388672,@wilclfiire There's nothing #basic about #CheddarBayBiscuits,
1059860108535054336,@josephgarrigan If you visit Red Lobster and skip the #CheddarBayBiscuits  were you ever really there?,
1059859720503209985,@sydszn_ Snaps to that!  ,
1059856886231642112,@Puuusheen You bring the appetite  we'll bring the #EndlessShrimp!,
1059852385982599168,@AmberrB1110 Got dinner plans yet?  ,
1059850605093642241,@AnnSmit75413872 The crave is real!,
1059849451962093568,@I_am_MrsRowe Thank you for celebrating your birthday with us. We hope to see you at one of our restaurants again soon! #HBD,
1059849077733646337,@boopstawista That's love right there! #CheddarBayBiscuits,
1059840474926718977,Raise your   if you want to eat Red Lobster at  ! Get 15% off your Online To-Go orders all day by using code "TU  https://t.co/nhvTYTQdhk,
1059835948031266818,@CameOutTheWater You bring the appetite  we'll bring the #EndlessShrimp!,
1059643480002228227,@hannahwachlove Crushing the #EndlessShrimp game. You're pros!  ,
1059641888863600640,@JonWarren1 Crushing the #EndlessShrimp game. You're a pro!  ,
1059629952348405760,@Jizzeemoto We like your style!,
1059616606781890560,@KissMyChancla Glad to hear it  thanks for sharing.,
1059616355136294913,@cocoprincess805 The crave is real!,
1059601601260863493,@Mzsweetcakes08 Nothing like bringing #CheddarBayBiscuits into the kitchen!  ,
1059587959048077312,@KissMyChancla Thanks for sharing your feedback  Jon! We will forward your comments and suggestions to our team. We  https://t.co/CCF3KUvbH8,
1059526042929508352,@IsaiahMoeJones We're sorry to hear this and our team would like to learn more. Would you please DM us?,
1059516460865937408,@iMax_Experience *air high-five*  ,
1059501986280816640,@DawnElicia We're ready when you are  Dawn!,
1059498853680996355,@slb0802 What a great way to celebrate. Wish them a Happy Birthday for us!,
1059494748451471361,@RLLoverJoe Happy to hear it  thanks for sharing with us. Looks yummy!,
1059493891542581249,@ExpertaRaquel Glad to hear it. Thanks for sharing with us!,
1059491998284025858,@DawnElicia You're making us hungry!  ,
1059483226761244677,Tick tock #EndlessShrimp is ending soon. So hurry in before November 18th.    *Prices vary by location https://t.co/0epZoQ9Ihn,http://pbs.twimg.com/amplify_video_thumb/1059483165524443136/img/2mAUGXtYZUY-IaOd.jpg
1059461399913684992,@DrBoyd2B The last day to enjoy Endless Shrimp is November 18th. Looking forward to welcoming you soon!,
1059457528365547522,@Danero400 We're sorry to hear you left unsatisfied  Jonny. Would you please fill out our online form so that we ca  https://t.co/dvS2R0idQl,
1059273464803147776,@CarolineRonsley This sounds like a frustrating experience and we'd like to follow up with you. Please send a DM wi  https://t.co/y3fn2ctfEE,
1059264788985982977,@kristinconnon We love to hear this! Thanks for the shoutout. We'll ensure it's passed along.,
1059263745581608960,@BigJoshPickle Our Sesame Shrimp! It's available during #EndlessShrimp until November 18! We hope to welcome you soon.,
1059262744023785472,@02Tech We always welcome feedback regarding your visit. Would you please fill out our online form so that we can f  https://t.co/45D8z4zCuA,
1059248309787865088,@5567_mark The crave is real!,
1059244382229012480,@valentinachili Thank for sharing  and we always welcome feedback regarding your experience. Would you please fill  https://t.co/w1qlFnIWGd,
1059235216412282881,@____CruELLa____ We're troubled to hear this and we'd like to follow up with you. Would you please fill out our onl  https://t.co/WeeEKHsM4t,
1059215212132425728,@kristinconnon We couldn't be happier about this! Would love to know which location gave you amazing service so we can pass this along.,
1059213178503155713,@thelaurenamaya We're troubled to hear this. Please send a DM with your name  email address  phone number  and the  https://t.co/AsJTNc4enp,
1059209658940960769,@katemaet We're troubled to hear this and we'd like to learn more. Please send a DM with your email address  phone  https://t.co/tUtA1aReAM,
1059203785673883648,Boomerangs and #EndlessShrimp can go on forever.    https://t.co/SzaT8cnrMz,http://pbs.twimg.com/ext_tw_video_thumb/1059203758901641216/pu/img/9iQdoFa0eeW_Mkok.jpg
1059190919507968000,@SweetLillyM We're troubled to hear this and we'd like to learn more. Would you please fill out our online form so  https://t.co/qmNgnDHZGn,
1059188559717040130,@kristinconnon Thanks for sharing  Kristin. We hope you have a great visit!,
1059184764203220993,@CODEREDDD You bring the appetite  we'll bring the #EndlessShrimp!  ,
1059170527359700993,@devy2dev4 We're troubled to hear this and we'd like to learn more. Please send a DM with your email address  name   https://t.co/rH0MSYt6vW,
1059116659514982400,@DawnElicia Glad to hear it  thanks for sharing this with us!,
1058895859331543040,@DawnElicia Happy to hear it  thanks for sharing with us. Looks yummy!,
1058888784245415937,@boredinohio2 We love to hear this! Thanks for the shoutout. We'll ensure it's passed along.,
1058879499822080001,@SinghLaurie We've got plenty waiting for you!  ,
1058878241602240513,@peachesnmemphis We like your style,
1058877859941531648,@Theejoshhann We call dibs if you can't finish it  ,
1058820229013426181,@People_Of_Space Looks like a great job to us *air high-five*,
1058815428695339009,@People_Of_Space Snap a picture and let us know how they turned out!  ,
1058806021836161025,@RPJM15 Aw  you make us blush. And we're already red!,
1058797790699180032,@sk8_mum Thanks! We are lucky though. We have great guests.,
1058797556514390016,@TommyKosidowski Glad to hear you enjoyed! We hope to welcoming you back  soon.,
1058796310411780097,@macsgym Looks like a great job to us *air high-five*,
1058772922783936513,@macsgym Send over some pics once you arrive  we'd love to know what dish you choose!,
1058769487929978880,@TommyKosidowski Send over some pics once you arrive  we'd love to know what dish you choose!,
1058740943787081728,On and on and on and on and on and... #EndlessShrimp   https://t.co/Yc3HtJ1OfA,http://pbs.twimg.com/amplify_video_thumb/1058740841978580993/img/N3zOaPkWx1F6ac9t.jpg
1058076096791568384,You know you want to host your holiday party at Red Lobster! We'll get the biscuits ready!   https://t.co/ynpTdgOGOm,http://pbs.twimg.com/media/Dq8KmjoX0AAMeAV.jpg
1058019242937856000,Shout out to @theskimm for showing us some love!   https://t.co/pHdvTzHOWd,
1057765211397111810,The #LobsterEmoji is FI-NAL-LY HERE!!!   https://t.co/vKwzwX39ri,http://pbs.twimg.com/ext_tw_video_thumb/1057765143235477505/pu/img/PjG8ZqsPkIQUL_cI.jpg
1057744795098120194,Join us in welcoming the brand NEW #LobsterEmoji. Share your best lobster pic and show off that new emoji! ,
1057718257925394435,Welcome to the world  #LobsterEmoji!   https://t.co/EqgputS17W,http://pbs.twimg.com/media/Dq3FJe7WkAEQrzT.jpg
1057690418505285633,Holla if you like the new lobster emoji as much as we do!  ,
1057646635747102722,Name our  ! https://t.co/eay7nXIKjH,http://pbs.twimg.com/amplify_video_thumb/1057646588561121280/img/kTVO0o7HjEsuDQ-1.jpg
1057423675186655238,The moment we ve all been waiting for...the #LobsterEmoji has officially arrived!!!   https://t.co/5JPMqKcUPc,http://pbs.twimg.com/ext_tw_video_thumb/1057423605582114816/pu/img/g8aHfr3rjVFpsthY.jpg
1057302674046177280,It's Joe and Murr at our Brooklyn Red Lobster location.   https://t.co/drxfJvz51P #EndlessShrimp,
1057286766342868992,  #EndlessShrimp LIVE coming soon! https://t.co/X0fZUSKdff,
1057256469358358528,Want to see Joe and Murr  your favorite TV pranksters  do some LIVE Challenges with our #EndlessShrimp dishes? Tune  https://t.co/WqFWPgjV1J,
1056939470774251523,Get all the shrimp you want any way you want... and now Parmesan Shrimp Scampi is back for a limited time during  https://t.co/yZuB39E0V3,
1056924372437479424,Joe and Murr from the hit show Impractical Jokers are stopping by our Brooklyn restaurant for an epic  https://t.co/HLuy39FD9l,
1056561480953487361,Good guests bring   the best guests bring   https://t.co/6kBhF9oCQy,http://pbs.twimg.com/media/DqmpETdWwAIsiRd.jpg
1056228546623033350,What s your shrimp level? Level 1: 1 5  Level 2: 2 5  Level 3: 5 0  Level 4: 7 5 ,
1055912453509447682,#EndlessShrimp is NOW $15.99. #MindBlown   https://t.co/JEIzdxJrnK,http://pbs.twimg.com/media/Dqdax8wW4AAukQS.jpg
1055475539119611905,What happens next?  A. Eat Biscuit B. Dunk Biscuit C. Share Biscuit https://t.co/epK69VeMTz,http://pbs.twimg.com/amplify_video_thumb/1055475514255781890/img/uV9q8yFf9KKyLoEx.jpg
1055112479276220417,Mmmmmm  all the shrimp!!   https://t.co/LapwthtANo,http://pbs.twimg.com/amplify_video_thumb/1055112429875548160/img/17-zai6DKzcyUmx5.jpg
1054833304854294529,Good guests bring gifts. The best guests bring seafood! Order Party Platters  To Go or Gift Cards online  and come  https://t.co/89VFNO5IEq,
1054420716483997696,Keep the shrimp  coming with flavors that never end. #EndlessShrimp,
1054384606466711552,Get all the shrimp you want  any way you want for just $15.99 at #EndlessShrimp! And now savory Parmesan Shrimp Sca  https://t.co/NVTq6EtkXs,
1054102275797467136,If only this weekend were as endless as this shrimp. #amirite https://t.co/wX7ePaST2C,http://pbs.twimg.com/media/DqDsbuoXgAAcfWs.jpg
1053751207125229569,Retweet if you need some #EndlessShrimp in your life!!  ,
1053679412049256448,Haven't had your #EndlessShrimp fix yet? Now is your chance to try them all!   https://t.co/yAsZGJbmbi,http://pbs.twimg.com/media/Dp9r105XgAAk9oz.jpg
1053325304163385344,There s not really a better way to celebrate #NationalSeafoodBisqueDay. https://t.co/yPHhQly2gu,http://pbs.twimg.com/amplify_video_thumb/1053325246223302656/img/OHFPBXtByDH8QJ-5.jpg
1053302431654789120,E N D L E S S S H R I M P     https://t.co/ruEjglX9WD,http://pbs.twimg.com/media/Dp4U-qnWoAEvm9M.jpg
1053028864182669314,All the shrimp you want  any way you want 'em. That's #EndlessShrimp  ,
1052938261876920320,Give the gift of Red Lobster!   https://t.co/3utxKSOiF2,http://pbs.twimg.com/media/DpzJxNrW0AAX13A.jpg
1052592212347932672,When "classic" is your thing! #EndlessShrimp https://t.co/NlZOS648pQ,http://pbs.twimg.com/media/DpuPCfAXoAAtlsg.jpg
1052296548921630720,#EndlessShrimp tonight?  ,
1052215304275791872,What #EndlessShrimp options will you be taking home tonight?   #RedLobsterToGo   https://t.co/ypKA3zGEFQ,http://pbs.twimg.com/media/Dpo4PYYWwAEfTrs.jpg
1051850582565289984,Just post a pic like this and let your social media friends know you'll be busy for a while  because #EndlessShrimp  https://t.co/EXoC5DOB5R,
1051498514042236929,You really can have it all during #EndlessShrimp  again and again and again. https://t.co/3Y5qm5jZ3Q,http://pbs.twimg.com/media/DpesUzbUcAY0wHh.jpg
1051232081383174144,Have you tried #EndlessShrimp   yet?,
1051128428777353216,Can I dip it? Yes  you can! #EndlessShrimp https://t.co/LlvmftyJqk,http://pbs.twimg.com/media/DpZbvD4XcAA2Tdm.jpg
1050839397929766912,Put your glass up!  It's #EndlessShrimp  let's celebrate.  *Happy Hour not available in all locations https://t.co/9Bxe7XHhaq,http://pbs.twimg.com/media/DpVU3QhU0AAEO3O.jpg
1050397571347374080,  #EndlessShrimp https://t.co/EByq4BCT3A,http://pbs.twimg.com/media/DpPDBj6W0AA7TF3.jpg
1050062063614251008,Red Lobster restaurants in Florida  Georgia  Alabama and the Carolinas are preparing for Hurricane Michael. To chec  https://t.co/NaOag02ALk,
1050036621163290625,First. https://t.co/zfTOxNBFJx,http://pbs.twimg.com/media/DpJ6ve9WkAAYHTF.jpg
1049674406857977856,Red Lobster at  ! Get 15% off your Online To-Go orders all day by using code "TUESDAY" on #TakeoutTuesday! https://t.co/nLevTOTVDl,http://pbs.twimg.com/amplify_video_thumb/1049674328785051648/img/b3PUasgSC6QbVBM3.jpg
1049313999261761537,It s go time at #EndlessShrimp. Start with two tasty creations  then savor one by one  til you re done. There are e  https://t.co/22bIQ7NPzu,
1048971965481017345,    #EndlessShrimp,
1048609138467647491,Keep the Sesame-Ginger Shrimp coming!  #EndlessShrimp https://t.co/PIC7X2hNDw,http://pbs.twimg.com/amplify_video_thumb/1048609080841883648/img/J0nvXsLR_TMXeo0s.jpg
