ID, Media, Link
1058691183591989248,@angelie_xoxo This isn t the quality we d expect. Please DM us with info on this location  along with your number   https://t.co/buL55Q3C2M,
1058690522544521216,@TheMusician94 We d love to make this right. DM us with info on this location  along with your number  and we'll make it up to you.,
1058584290798325761,@BestJacobEver We certainly don t like to hear that! DM us  we would like to gather some additional details about your visit.,
1058583760600477697,@Ghostly_Entity Oh no! Please DM us the restaurant location and your phone number so we can make this right.,
1058583274807853058,@IshootvideoLV Sorry to see this! Can you DM us with the exact location of your visit  along with your contact info  https://t.co/hqBT1THQnt,
1058581263148347392,@andrew_moreland That's not the quality we expect from our restaurants. Please DM us the restaurant location and yo  https://t.co/O7imbpNmpi,
1058580956653723648,@anaromo91 Glad to hear this! Please DM us the address of the restaurant you visited. We would love to share your c  https://t.co/qs5RAVq0vj,
1058578460115980288,@KarlayBrooke_ We certainly don t like to see that. Please DM us with the exact location of your visit  along with  https://t.co/uNrsgzuUVh,
1058576758763634688,@keltic63 We're disappointed to hear this! Can you DM us your contact info so we can have someone reach out to make it up to you?,
1058575142417297408,@sn0wball536 We're sorry to hear that! Please DM us your phone number so we can make this right.,
1058574082852249600,@MeSchooZee Sorry to see this! Please DM us the restaurant location and your phone number so we can make this right.,
1058571743437250562,@justin_pomeroy That's not okay! Can you DM us your contact info so we can have someone reach out to make it up to you?,
1058554016592998402,@suchsweetspeed We re sorry you had experiences like this! Please DM us your phone number so we can make this right.,
1058553409886916608,@jwheeler715 Oh no! Please DM us with the exact location of your visit  along with your contact info so we can have  https://t.co/vflID4qNDW,
1058539741988220928,@Melissa62024557 We're sorry you left disappointed! Please DM us with the exact location of your visit  along with  https://t.co/M5GsMAT0Vy,
1058537959136342016,@stevehendley We're disappointed to see this! Please DM us with the exact location of your visit  along with your c  https://t.co/tJ7fUz5VCo,
1058535722565668865,@kittynAED We certainly don t like to see that. Please DM us the restaurant location and your phone number so we can make this right.,
1058533704941871110,@wolfsdstny That's awesome! We'll make sure they're recognized for providing such a great experience.,
1058533294554394625,@MichaelH8 DM us  we would like to gather some additional details about your visit.,
1058530795969789952,@rooneymcbromill Oh no! Sorry to see this! Can you DM us with the exact location of your visit  along with your con  https://t.co/9wJNlzl5rC,
1058526623102877696,@henz_mark Sorry to hear this! Please DM us with the exact location of your visit  along with your contact info so  https://t.co/kJ4zvPMU5m,
1058523362803286016,@DFcknMcAllister We're sorry you left disappointed! Can you DM us the address of your visit and your phone number?  https://t.co/dx5lTB1xzg,
1058512509680959489,@NathanBoydMR3 This isn t the quality we d expect. Please DM us with info on this location  along with your number   https://t.co/oKCTOi8XgL,
1058505579323383808,@looklikegrouper That's not okay. Please DM us with the address of this location  along with your phone number  and we'll make it up to you.,
1058503566447575040,@swannyvb A little #annoyed... but apology accepted,
1058503109939527681,@rachelkeenaa This isn t the quality we d expect. Please DM us with info on this location  along with your number   https://t.co/gA31Sw7VKk,
1058502500976939010,@MinisculeHB Order accuracy issues are maddening!  Can you DM us the address of your visit and your phone number? W  https://t.co/qYwtJ4ifCb,
1057284904021565441,How do make a bacon cheeseburger better? You make it S Awesome. Get the new S Awesome Bacon Classic today! https://t.co/GRMr9ppTWp,http://pbs.twimg.com/media/Dqw7AlPX4AAbNh-.jpg
